url,Jenis/Bentuk Peraturan,Pemrakarsa,Nomor,Tahun,Tentang,Tempat Penetapan,Ditetapkan Tanggal,Pejabat yang Menetapkan,Status,Tahun Pengundangan,Nomor Pengundangan,Nomor Tambahan,Tanggal,Pejabat Pengundangan
https://peraturan.go.id/id/inpres-no-7-tahun-1980,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1980,BANTUAN PEMBANGUNAN SARANA KESEHATAN TAHUN 1980/1981,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1981,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1981,BANTUAN PENGHIJAUAN DAN REBOISASI TAHUN 1981/1982,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1982,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1982,BANTUAN KREDIT PEMBANGUNAN DAN PEMUGARAN PASAR TAHUN 1982/1983,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1983,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1983,BANTUAN PEMBANGUNAN SEKOLAH DASAR TAHUN 1983/1984,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1984,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1984,PAMERAN PRODUKSI INDONESIA 1985,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1985,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1985,PENYELENGGARAAN PERINGATAN ULANG TAHUN KEEMPAT PULUH PERSERIKATAN BANGSA-BANGSA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1987,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1987,PENYEDERHANAAN PERIZINAN DAN RETRIBUSI DI BIDANG USAHA PARIWISATA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1989,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1989,PENETAPAN HARGA DASAR GABAH DAN PALAWIJA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1998,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1998,PENETAPAN HARGA DASAR GABAH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-1999,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,1999,AKUNTABILITAS KINERJA INSTANSI PEMERINTAH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2000,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2000,PEMBERIAN VISA BAGI WARGA NEGARA REPUBLIK RAKYAT CINA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2001,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2001,LANGKAH-LANGKAH KOMPREHENSIF DALAM RANGKA PENYELESAIAN MASALAH ACEH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2002,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2002,PELAKSANAAN KEBIJAKAN DAN STRATEGI NASIONAL PERCEPATAN PEMBANGUNAN KAWASAN TIMUR INDONESIA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2007,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2007,PENYELENGGARAAN TRADE EXPO INDONESIA/PAMERAN PRODUK EKSPOR 2007,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2008,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2008,PERCEPATAN PEMBANGUNAN PROVINSI SULAWESI TENGAH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2011,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2011,PENGHEMATAN BELANJA KEMENTERIAN/LEMBAGA TAHUN ANGGARAN 2011,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/inpres-no-7-tahun-2012,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,7,2012,LANGKAH-LANGKAH PENGENDALIAN BELANJA PEMERINTAH PUSAT DALAM RANGKA PELAKSANAAN ANGGARAN PENDAPATAN DAN BELANJA NEGARA TAHUN ANGGARAN 2012,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1953,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1953,PENGESAHAN KEPUTUSAN DPR SEMENTARA PROPINSI JAWA BARAT,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1954,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1954,PENGESAHAN KEPUTUSAN GUBERNUR PROPINSI JAWA TIMUR TENTANG PEMBERIAN PENSIUN JANDA JAWA TIMUR PIATU PEGAWAI PROPINSI JAWA TIMUR,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1955,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1955,SUMPAH DAN JANJI PRESIDEN UNIVERSAL NEGERI,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1956,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1956,BANDING TRAYEK ANGKUTAN BARANG ATAS NAMA TIAN POO,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1957,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1957,PENGANGKATAN MR. SJAFRUDDIN PRAWIRANEGARA SEBAGAI GUBERNUR BANK INDONESIA,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1958,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1958,"PEMBERHENTIAN PARA HAKIM-HAKIM PERWIRA KAPTEN DHIPO SUBENO, KAPTEN ISKANDAR SILITONGA DLL (4 ORANG)",Jakarta,,SARTONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1977,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1977,PENYESUAIAN PANGKAT DAN GAJI POKOK PEGAWAI NEGERI SIPIL MENURUT PERATURAN PEMERINTAH NOMOR 12 TAHUN 1967 KEDALAM PERATURAN PEMERINTAH NOMOR 7 TAHUN 1977,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1980,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1980,PENGESAHAN PERJANJIAN KERJASAMA DI BIDANG TEKNIK ANTARA PEMERINTAH REPUBLIK INDONESIA DAN PEMERINTAH SRILANGKA,Jakarta,,,Berlaku,1980,4,,14 Januari 1980,
https://peraturan.go.id/id/keppres-no-7-tahun-1981,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1981,"PENETAPAN PERUSAHAAN UMUM(PERUM) ""OTORITA JATILUHUR"" SEBAGAI PERUSAHAAN YANG DAPAT MENARIK DAN MENERIMA IURAN PEMBIAYAAN EKSPLOITASI DAN PEMELIHARAAN PERSARANA PENGAIRAN",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1982,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1982,PENAMBAHAN KEANGGOTAAN TEAM PENGENDALI PENGADAAN BARANG/ PERALATAN PEMERINTAH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1983,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1983,PENELITIAN DAN/ ATAU PEMERIKSAAN CALON ANGGOTA MAJELIS PERMUSYAWARATAN RAKYAT/ DEWAN PERWAKILAN RAKYAT SETELAH PENGAMBILAN SUMPAH/ JANJI KEANGGOTAAN MAJELIS PERMUSYAWARATN RAKYAT/ DEWAN PERWAKILAN RAKYAT SECARA BERSAMA OLEH KETUA MAHKAMAH AGUNG,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1984,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1984,HUBUNGAN KERJA ANTARA KOTAMADYA BATAM DENGAN OTORITA PENGEMBANGAN DAERAH INDUSTRI PULAU BATAM,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1985,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1985,BESARNYA ONGKOS NAIK HAJI TAHUN 1985/1986,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1986,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1986,"PENGESAHAN AGREEMENT RELATING TO THE INTERNATIONAL TELECOMMUNICATION SATELITTE ORGANIZATION ""INTELSAT"" BESERTA OPERATING AGREEMENTNYA (OPERATING AGREEMENT RELATING TO THE INTERNATIONAL TELECOMMUNICATIONS SATELLITE ORGANIZATION ""INTELSAT"")",Jakarta,,,Berlaku,1986,13,,02 Oktober 1986,
https://peraturan.go.id/id/keppres-no-7-tahun-1987,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1987,PERUBAHAN KEPUTUSAN PRESIDEN NOMOR 41 TAHUN 1974 TENTANG PENAMBAHAN WILAYAH-WILAYAH KUASA PERTAMBANGAN PERTAMINA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1988,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1988,PERUBAHAN KEPUTUSAN PRESIDEN NOMOR 35 TAHUN 1973 TENTANG BADAN PERENCANAAN PEMBANGUNAN NASIONAL SEBAGAIMANA TELAH DIUBAH TERAKHIR DENGAN KEPUTUSAN PRESIDEN NOMOR 19 TAHUN 1983,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1989,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1989,DEWAN STANDARDISASI NASIONAL,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1990,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1990,"PAJAK PENGHASILAN YANG TERHUTANG OLEH PERUSAHAAN PERUSAHAAN LUAR NEGERI ATAS PERMBAYARAN ROYALTI SEHUBUNGAN DENGAN PENGGUNAAN JASA TEKNIK, JASA MANAJEMEN, DAN LISENSI OLEH PT. IPTN, PT. PINDAD DAN PT. PAL",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1992,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1992,PENGESAHAN MEMORANDUM SALING PENGERTIAN ANTARA PEMERINTAH RI DENGAN PEMERINTAH MALAYSIA MENGENAI KERJASAMA DI BIDANG PARIWISATA,Jakarta,,,Berlaku,1992,7,,01 September 1992,
https://peraturan.go.id/id/keppres-no-7-tahun-1993,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1993,PENGESAHAN PERSETUJUAN PERDAGANGAN ANTARA PEMERINTAH RI DAN PEMERINTAH REPUBLIK CHILE,Jakarta,,,Berlaku,1993,5,,15 Januari 1993,
https://peraturan.go.id/id/keppres-no-7-tahun-1995,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1995,PEMBENTUKAN PANITIA NASIONAL PENYELENGGARAAN PERINGATAN HARI PROKLAMASI KEMERDEKAAN KE-50 RI TAHUN 1995,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1996,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1996,PENGESAHAN AGREEMENT BETWEEN THE GOVERNMENT OF THE REPUBLIC OF INDONESIA AND THE GOVERNMENT OF THE REPUBLIC OF SINGAPORE ON THE REALIGNMENT OF THE BOUNDARY BETWEEN THE SINGAPORE FLIGHT INFORMATION REGION AND THE JAKARTA FLIGHT INFORMATION REGION,Jakarta,,,Berlaku,1996,7,,02 Februari 1996,
https://peraturan.go.id/id/keppres-no-7-tahun-1997,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1997,PENGESAHAN PERSETUJUAN ANGKUTAN UDARA ANTARA PEMERINTAH RI DAN PEMERINTAH REPUBLIK KYRGKYZSTAN,Jakarta,,,Berlaku,1997,14,,03 Desember 1997,
https://peraturan.go.id/id/keppres-no-7-tahun-1998,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1998,KERJASAMA PEMERINTAH DAN BADAN USAHA SWASTA DALAM PEMBANGUNAN DAN ATAU PENGELOLAAN INFRASTRUKTUR,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-1999,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,1999,KRITERIA PENILAIAN PEMBERIAN FASILITAS PERPAJAKAN DI BIDANG USAHA INDUSTRI TERTENTU,Jakarta,,,Berlaku,1999,8,,14 Januari 1999,
https://peraturan.go.id/id/keppres-no-7-tahun-2000,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2000,PERUBAHAN KEPPRES 153-1999 TENTANG BADAN INFORMASI DAN KOMUNIKASI NASIONAL,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2001,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2001,PERUBAHAN NAMA GELANGGANG OLAH RAGA SENAYAN MENJADI GELANGGANG OLAH RAGA BUNG KARNO,Jakarta,,ABDURRAHMAN WAHID,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2002,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2002,PERUBAHAN KEPPRES 122-2001 TENTANG TIM KEBIJAKAN PRIVATISASI BADAN USAHA MILIK NEGARA,Jakarta,,Megawati Soekarnoputri,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2003,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2003,PENGESAHAN PERSETUJUAN PERDAGANGAN ANTARA PEMERINTAH RI DAN PEMERINTAH REPUBLIK SLOVAKIA,Jakarta,,Megawati Soekarnoputri,Berlaku,2003,10,,23 Januari 2003,
https://peraturan.go.id/id/keppres-no-7-tahun-2004,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2004,PENGESAHAN PERSETUJUAN ANTARA RI DAN REPUBLIK PORTUGAL UNTUK PENGHINDARAN PAJAK BERGANDA DAN PENCEGAHAN PENGELAKAN PAJAK YANG BERKENAAN DENGAN PAJAK ATAS PENGHASILAN BESERTA PROTOKOL,Jakarta,,,Berlaku,2004,12,,26 Januari 2004,
https://peraturan.go.id/id/keppres-no-7-tahun-2005,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2005,PEMBENTUKAN PANITIA SELEKSI PEMILIHAN CALON ANGGOTA KOMISI KEBENARAN DAN REKONSILIASI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2006,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2006,PENEMPATAN TENAGA PADA MENTERI KEUANGAN UNTUK TIM PRAKARSA DAN PENGARAHAN REFORMASI PENINGKATAN KINERJA BIDANG PAJAK DAN BEA CUKAI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2007,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2007,PEMBENTUKAN PANITIA SELEKSI DAN PEMILIHAN CALON ANGGOTA LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2008,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2008,TIM NASIONAL PENGALIHAN AKTIFITAS BISNIS TENTARA NASIONAL INDONESIA (TNI),Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2009,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2009,"PENETAPAN HARI PEMUNGUTAN SUARA PEMILIHAN UMUM ANGGOTA DEWAN PERWAKILAN RAKYAT, DEWAN PERWAKILAN DAERAH, DAN DEWAN PERWAKILAN RAKYAT DAERAH TAHUN 2009 SEBAGAI HARI LIBUR NASIONAL",Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2010,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2010,PENUGASAN WAKIL PRESIDEN MELAKSANAKAN TUGAS PRESIDEN,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2011,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2011,PANITIA NASIONAL KEKETUAAN INDONESIA UNTUK ASSOCIATION OF SOUTH EAST ASIAN NATIONS TAHUN 2011,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-7-tahun-2012,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,7,2012,PERUBAHAN ATAS KEPUTUSAN PRESIDEN NOMOR 33 TAHUN 2011 TENTANG PEMBENTUKAN TIM SELEKSI CALON ANGGOTA KOMISI PEMILIHAN UMUM DAN CALON ANGGOTA BADAN PENGAWAS PEMILIHAN UMUM,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-7-tahun-2005,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2005,RENCANA PEMBANGUNAN JANGKA MENENGAH NASIONAL TAHUN 2004-2009,Jakarta,,,Berlaku,2005,11,,19 Januari 2005,
https://peraturan.go.id/id/perpres-no-7-tahun-2006,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2006,KOMITE NASIONAL PENGENDALIAN FLU BURUNG (AVIAN INFLUENZA) DAN KESIAPSIAGAAN MENGHADAPI PANDEMI INFLUENZA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-7-tahun-2007,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2007,PERUBAHAN KEENAM PERPRES 10-2005 TENTANG UNIT ORGANISASI DAN TUGAS ESELON I KEMENTERIAN NEGARA RI,Jakarta,12 Februari 2007,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-7-tahun-2008,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2008,KEBIJAKAN UMUM PERTAHANAN NEGARA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-7-tahun-2009,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2009,PENGESAHAN PERSETUJUAN ANTARA PEMERINTAH RI DAN PEMERINTAH FEDERASI RUSIA MENGENAI PENINGKATAN DAN PERLINDUNGAN PENANAMAN MODAL <I>(AGREEMENT BETWEEN THE GOVERNMENT OF THE REPUBLIC OF INDONESIA AND THE GOVERNMENT OF THE RUSIAN FEDERATION ON THE PROMOTION AND PROTECTION OF INVESTMENTS),Jakarta,05 Maret 2009,,Berlaku,2009,51,,05 Maret 2009,
https://peraturan.go.id/id/perpres-no-7-tahun-2010,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2010,PENGESAHAN INTERGOVERNMENTAL AGREEMENT ON THE ASIAN HIGHWAY NETWORK (PERSETUJUAN ANTAR NEGARA TENTANG JARINGAN JALAN ASIA),Jakarta,22 Januari 2010,,Berlaku,2010,12,,22 Januari 2010,
https://peraturan.go.id/id/perpres-no-7-tahun-2011,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2011,RENCANA KEBUTUHAN PINJAMAN LUAR NEGERI TAHUN 2010-2014,Jakarta,07 Februari 2011,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-7-tahun-2012,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2012,PENGELOLAAN GEDUNG PUSAT KEHUTANAN DAN TAMAN HUTAN,Jakarta,16 Januari 2012,,Berlaku,2012,23,,16 Januari 2012,
https://peraturan.go.id/id/perpres-no-7-tahun-2013,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2013,PENGESAHAN   ASEAN   PETROLEUM   SECURITY   AGREEMENT (PERSETUJUAN KETAHANAN MINYAK DAN GAS BUMI ASEAN),Jakarta,10 Januari 2013,,Berlaku,2013,15,,11 Januari 2013,
https://peraturan.go.id/id/perpres-no-7-tahun-2014,PERATURAN PRESIDEN,PEMERINTAH PUSAT,7,2014,"PENGESAHAN PERSETUJUAN ANTARA PEMERINTAH REPUBLIK INDONESIA DAN PEMERINTAH REPUBLIK ORIENTAL URUGUAY MENGENAI PEMBEBASAN VISA BAGI PEMEGANG PASPOR DIPLOMATIK ATAU PASPOR DINAS (AGREEMENT BETWEEN THE GOVERNMENT OF THE REPUBLIC OF INDONESIA AND THE GOVERNMENT OF THE ORIENTAL REPUBLIC OF URUGUAY ON VISA EXEMPTION FOR HOLDERS OF DIPLOMATIC, OFFICIAL, OR SERVICE PASSPORTS)",Jakarta,06 Februari 2014,,Berlaku,2014,18,,10 Februari 2014,
https://peraturan.go.id/id/pp-no-7-tahun-1946,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1946,"PEMBERIAN PANGKAT MILITER KEPADA KETUA, WAKIL KETUA, ANGGOTA ANGGOTA MAHKAMAH TENTARA AGUNG, JAKSA TENTARA DAN PANITERA MAHKAMAH TENTARA",Jakarta,,SOEKARNO,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1947,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1947,PERMOHONAN GRASI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1948,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1948,"MENETAPKAN, BAHWA BEBERAPA ATURAN DALAM UNDANG UNDANG KERJA 1948 DAPAT DIJALANKAN",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1949,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1949,PENGELUARAN METERAI TEMPEL DAN METERAI UPAH DENGAN BENTUK BARU,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1950,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1950,"PELAKSANAAN ""REGELING OP DE STAAT VAN OORLOG EN VAN BELEG""",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1951,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1951,"MENGUBAH ""ALGEMENE BEPALINGEN TER UITVEORING VAN HET INTERNATIONAAL POSTBESLUIT 1948"" (INTERNATIONALE POSTVERORDENING 1948, STAATSBLAD 1949 NO. 76)",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1952,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1952,PEMBELIAN BARANG-BARANG UNTUK PERLENGKAPAN JAWATAN-JAWATAN DAN ORGANISASI-ORGANISASI PEMERINTAH,Jakarta,,,Berlaku,1952,11,,13 Februari 1952,
https://peraturan.go.id/id/pp-no-7-tahun-1953,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1953,"PENGUBAHAN ""ALGEMENE BEPALINGEN TER UITVOERING VAN HET INTERNATIONALE POST BESLUIT 1948"" (INTERNATIONALE POSTVERORDENING 1948, STAATSBLAD 1949 NR 76)",Jakarta,,,Berlaku,1953,13,357,22 Januari 1953,
https://peraturan.go.id/id/pp-no-7-tahun-1954,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1954,MENGUBAH PERATURAN PEMERINTAH NO. 26 TAHUN 1951 (LEMBARAN-NEGARA NO. 38 TAHUN 1951) TENTANG MENGUBAH PERATURAN FILM TAHUN 1940 (FILMVERORDENING 1940. STAATSBLAD 1940 NO. 539),Jakarta,,,Berlaku,1954,15,514,02 Januari 1954,
https://peraturan.go.id/id/pp-no-7-tahun-1955,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1955,PENGELUARAN SURAT PERBENDAHARAAN TAHUN 1955,Jakarta,,,Berlaku,1955,9,767,25 Februari 1955,
https://peraturan.go.id/id/pp-no-7-tahun-1956,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1956,MENGADAKAN JABATAN SEKRETARIS KEMENTERIAN AGAMA,Jakarta,,,Berlaku,1956,10,,03 Mei 1956,
https://peraturan.go.id/id/pp-no-7-tahun-1957,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1957,SUSUNAN KEMENTERIAN PERTAHANAN,Jakarta,,,Berlaku,1957,14,1168,30 Januari 1957,
https://peraturan.go.id/id/pp-no-7-tahun-1958,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1958,DEWAN BAHAN MAKANAN,Jakarta,,,Berlaku,1958,11,,02 Desember 1958,
https://peraturan.go.id/id/pp-no-7-tahun-1973,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1973,"PENGAWASAN ATAS PEREDARAN, PENYIMPANAN DAN PENGGUNAAN PESTISIDA",Jakarta,,,Berlaku,1973,12,,17 Maret 1973,
https://peraturan.go.id/id/pp-no-7-tahun-1975,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1975,BERLAKUNYA PERATURAN GAJI ANGKATAN BERSENJATA REPUBLIK INDONESIA TAHUN 1968 DI PROPINSI IRIAN JAYA,Jakarta,,,Berlaku,1975,7,3047,03 Juli 1975,
https://peraturan.go.id/id/pp-no-7-tahun-1976,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1976,PERBAIKAN PENGHASILAN PEGAWAI NEGERI GOLONGAN I,Jakarta,,,Berlaku,1976,13,3071,03 September 1976,
https://peraturan.go.id/id/pp-no-7-tahun-1978,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1978,PENYESUAIAN PENSIUN POKOK BEKAS PEJABAT NEGARA TERTENTU DAN JANDA/DUDANYA YANG TELAH MENCAPAI USIA 70 (TUJUH PULUH) SAMPAI DENGAN 80 (DELAPAN PULUH) TAHUN,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-7-tahun-1980,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1980,PENYERTAAN MODAL NEGARA REPUBLIK INDONESIA UNTUK PENDIRIAN PERUSAHAAN PERSEROAN (PERSERO) TAMAN WISATA CANDI BOROBUDUR DAN PRAMBANAN,Jakarta,,,Berlaku,1980,12,,03 Maret 1980,
https://peraturan.go.id/id/pp-no-7-tahun-1981,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,7,1981,PENGALIHAN BENTUK PERUSAHAAN NEGARA PERKEBUNAN I MENJADI PERUSAHAAN PERSEROAN (PERSERO),Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 72 Tahun 2014 Tentang Penambahan Penyertaan Modal Negara Republik Indonesia ke dalam Modal Saham Perusahaan Perseroan (persero) Pt Perkebunan Nusantara IiiPeraturan Pemerintah Nomor 72 Tahun 2014 Tentang Penambahan Penyertaan Modal Negara Republik Indonesia ke dalam Modal Saham Perusahaan Perseroan (persero) Pt Perkebunan Nusantara Iii,1981,7,,03 Februari 1981,
